Symbol,Quote Asset,Quote Price in USDT,24h Quote Volume,24h Volume in USD
CAKEBUSD,BUSD,1.0003,0.0,0.0
SPARTABNB,BNB,680.04,0.0,0.0
UNIUPUSDT,USDT,1.0,0.0,0.0
UNIDOWNUSDT,USDT,1.0,0.0,0.0
ORNBTC,BTC,105222.45,0.0,0.0
ORNUSDT,USDT,1.0,0.0,0.0
TRXNGN,NGN,0.0006585879873551106,0.0,0.0
SXPTRY,TRY,0.02794857462269424,4309280.7297,120438.25404415873
UTKBTC,BTC,105222.45,0.0,0.0
UTKUSDT,USDT,1.0,1828762.3043,1828762.3043
XVSBNB,BNB,680.04,28.2997371,19244.953217484
XVSBTC,BTC,105222.45,0.17581116,18499.280992542
XVSBUSD,BUSD,1.0003,0.0,0.0
ALPHABNB,BNB,680.04,0.0,0.0
XVSUSDT,USDT,1.0,1755609.38,1755609.38
ALPHABTC,BTC,105222.45,0.42217875,44422.682412937495
ALPHABUSD,BUSD,1.0003,0.0,0.0
VIDTBTC,BTC,105222.45,0.28217817,29691.4783839165
ALPHAUSDT,USDT,1.0,1534884.1944,1534884.1944
VIDTBUSD,BUSD,1.0003,0.0,0.0
AAVEBNB,BNB,680.04,0.0,0.0
BTCBRL,BRL,0.17035775127768313,87002499.9205,14821550.241993185
USDTBRL,BRL,0.17035775127768313,189097759.0349,32214269.000834752
AAVEBTC,BTC,105222.45,15.46906123,1627692.5218206134
AAVEETH,ETH,3264.66,1074.57214315,3508112.692856079
AAVEBUSD,BUSD,1.0003,0.0,0.0
AAVEUSDT,USDT,1.0,58115878.42754,58115878.42754
AAVEBKRW,BKRW,0.0,0.0,0.0
NEARBTC,BTC,105222.45,3.68005093,387223.9749793785
NEARBNB,BNB,680.04,41.6432637,28319.085046547996
NEARBUSD,BUSD,1.0003,0.0,0.0
NEARUSDT,USDT,1.0,36559421.3446,36559421.3446
SXPUPUSDT,USDT,1.0,0.0,0.0
SXPDOWNUSDT,USDT,1.0,0.0,0.0
DOTBKRW,BKRW,0.0,0.0,0.0
SXPGBP,GBP,1.18,0.0,0.0
FILBNB,BNB,680.04,0.0,0.0
FILBTC,BTC,105222.45,2.65043337,278885.0927531565
FILBUSD,BUSD,1.0003,0.0,0.0
FILUSDT,USDT,1.0,26278062.06343,26278062.06343
FILUPUSDT,USDT,1.0,0.0,0.0
FILDOWNUSDT,USDT,1.0,0.0,0.0
YFIUPUSDT,USDT,1.0,0.0,0.0
YFIDOWNUSDT,USDT,1.0,0.0,0.0
INJBNB,BNB,680.04,163.6160831,111265.481151324
INJBTC,BTC,105222.45,2.99565301,315209.9490620745
INJBUSD,BUSD,1.0003,0.0,0.0
INJUSDT,USDT,1.0,21959457.592,21959457.592
AERGOBTC,BTC,105222.45,0.0,0.0
AERGOBUSD,BUSD,1.0003,0.0,0.0
LINKEUR,EUR,1.0433,507646.4665,529627.55849945
ONEBUSD,BUSD,1.0003,0.0,0.0
EASYETH,ETH,3264.66,0.0,0.0
AUDIOBTC,BTC,105222.45,0.09531633,10029.4177676085
AUDIOBUSD,BUSD,1.0003,0.0,0.0
AUDIOUSDT,USDT,1.0,1127361.1166,1127361.1166
CTKBNB,BNB,680.04,11.0646224,7524.385816895999
CTKBTC,BTC,105222.45,0.19853404,20890.238097198
CTKBUSD,BUSD,1.0003,0.0,0.0
CTKUSDT,USDT,1.0,907594.8919,907594.8919
BCHDOWNUSDT,USDT,1.0,0.0,0.0
BOTBTC,BTC,105222.45,0.0,0.0
BCHUPUSDT,USDT,1.0,0.0,0.0
BOTBUSD,BUSD,1.0003,0.0,0.0
ETHBRL,BRL,0.17035775127768313,27463380.481149,4678599.7412519585
DOTEUR,EUR,1.0433,303070.83936,316193.80670428794
AKROBTC,BTC,105222.45,0.0,0.0
AKROUSDT,USDT,1.0,0.0,0.0
KP3RBNB,BNB,680.04,0.0,0.0
KP3RBUSD,BUSD,1.0003,0.0,0.0
AXSBTC,BTC,105222.45,4.13663607,435266.9820437715
AXSBUSD,BUSD,1.0003,0.0,0.0
AXSUSDT,USDT,1.0,13608098.18492,13608098.18492
HARDBNB,BNB,680.04,0.0,0.0
HARDBTC,BTC,105222.45,0.0,0.0
HARDBUSD,BUSD,1.0003,0.0,0.0
HARDUSDT,USDT,1.0,529345.7211,529345.7211
BNBBRL,BRL,0.17035775127768313,2930665.862,499261.6459965929
LTCEUR,EUR,1.0433,1173325.80602,1224130.813420666
RENBTCBTC,BTC,105222.45,0.0,0.0
RENBTCETH,ETH,3264.66,0.0,0.0
DNTBUSD,BUSD,1.0003,0.0,0.0
AXSBNB,BNB,680.04,54.1094033,36796.558620132
DNTUSDT,USDT,1.0,0.0,0.0
SLPETH,ETH,3264.66,4.49152345,14663.296946277
ADAEUR,EUR,1.0433,1644311.92072,1715510.626887176
LTCNGN,NGN,0.0006585879873551106,0.0,0.0
CVPETH,ETH,3264.66,0.0,0.0
CVPBUSD,BUSD,1.0003,0.0,0.0
STRAXETH,ETH,3264.66,0.0,0.0
STRAXBTC,BTC,105222.45,0.01898956,1998.1280276219998
STRAXBUSD,BUSD,1.0003,0.0,0.0
STRAXUSDT,USDT,1.0,1687232.4462,1687232.4462
FORBTC,BTC,105222.45,0.0,0.0
FORBUSD,BUSD,1.0003,0.0,0.0
UNFIBNB,BNB,680.04,0.0,0.0
UNFIBTC,BTC,105222.45,0.0,0.0
UNFIBUSD,BUSD,1.0003,0.0,0.0
UNFIUSDT,USDT,1.0,0.0,0.0
FRONTETH,ETH,3264.66,0.0,0.0
FRONTBUSD,BUSD,1.0003,0.0,0.0
BCHABUSD,BUSD,1.0003,0.0,0.0
ROSEBTC,BTC,105222.45,2.14768025,225984.1777216125
ROSEBUSD,BUSD,1.0003,0.0,0.0
ROSEUSDT,USDT,1.0,7297743.27123,7297743.27123
AVAXTRY,TRY,0.02794857462269424,114901755.397,3211340.284991615
BUSDBRL,BRL,0.17035775127768313,0.0,0.0
AVAUSDT,USDT,1.0,2854689.9726,2854689.9726
SYSBUSD,BUSD,1.0003,0.0,0.0
XEMUSDT,USDT,1.0,0.0,0.0
HEGICETH,ETH,3264.66,0.0,0.0
HEGICBUSD,BUSD,1.0003,0.0,0.0
AAVEUPUSDT,USDT,1.0,0.0,0.0
AAVEDOWNUSDT,USDT,1.0,0.0,0.0
PROMBNB,BNB,680.04,0.0,0.0
PROMBUSD,BUSD,1.0003,0.0,0.0
XRPBRL,BRL,0.17035775127768313,6321659.09,1076943.6269165247
XRPNGN,NGN,0.0006585879873551106,0.0,0.0
SKLBTC,BTC,105222.45,3.30027936,347263.47994363203
SKLBUSD,BUSD,1.0003,0.0,0.0
SKLUSDT,USDT,1.0,41749906.15579,41749906.15579
BCHEUR,EUR,1.0433,57083.9726,59555.70861358
YFIEUR,EUR,1.0433,0.0,0.0
ZILBIDR,BIDR,6.257822277847309e-05,0.0,0.0
SUSDBTC,BTC,105222.45,0.0,0.0
SUSDETH,ETH,3264.66,0.0,0.0
SUSDUSDT,USDT,1.0,0.0,0.0
COVERETH,ETH,3264.66,0.0,0.0
COVERBUSD,BUSD,1.0003,0.0,0.0
GLMBTC,BTC,105222.45,0.22866537,24060.7304615565
GLMETH,ETH,3264.66,0.0,0.0
GHSTETH,ETH,3264.66,0.0,0.0
GHSTBUSD,BUSD,1.0003,0.0,0.0
SUSHIUPUSDT,USDT,1.0,0.0,0.0
SUSHIDOWNUSDT,USDT,1.0,0.0,0.0
XLMUPUSDT,USDT,1.0,0.0,0.0
XLMDOWNUSDT,USDT,1.0,0.0,0.0
LINKBRL,BRL,0.17035775127768313,673534.1485,114741.7629471891
LINKNGN,NGN,0.0006585879873551106,0.0,0.0
LTCRUB,RUB,0.010976948408342482,0.0,0.0
TRXTRY,TRY,0.02794857462269424,133010014.295,3717440.310089435
XLMEUR,EUR,1.0433,547625.6762,571337.8679794599
DFETH,ETH,3264.66,0.0,0.0
DFBUSD,BUSD,1.0003,0.0,0.0
GRTBTC,BTC,105222.45,3.81202089,401110.17749698047
GRTETH,ETH,3264.66,8.21283614,26812.1176328124
GRTUSDT,USDT,1.0,8627277.018,8627277.018
JUVBTC,BTC,105222.45,0.0,0.0
JUVBUSD,BUSD,1.0003,0.0,0.0
JUVUSDT,USDT,1.0,543761.76096,543761.76096
PSGBTC,BTC,105222.45,0.0,0.0
PSGBUSD,BUSD,1.0003,0.0,0.0
PSGUSDT,USDT,1.0,703781.95926,703781.95926
BUSDBVND,BVND,0.0,0.0,0.0
USDTBVND,BVND,0.0,0.0,0.0
1INCHBTC,BTC,105222.45,1.23491237,129940.50510670649
1INCHUSDT,USDT,1.0,2597415.20702,2597415.20702
REEFBTC,BTC,105222.45,0.0,0.0
REEFUSDT,USDT,1.0,0.0,0.0
OGBTC,BTC,105222.45,0.34634986,36443.780826357
OGUSDT,USDT,1.0,6089078.657,6089078.657
ATMBTC,BTC,105222.45,0.0,0.0
ATMUSDT,USDT,1.0,547383.13648,547383.13648
ASRBTC,BTC,105222.45,0.0,0.0
ASRUSDT,USDT,1.0,452896.7977,452896.7977
CELOBTC,BTC,105222.45,0.12517372,13171.085494013998
CELOUSDT,USDT,1.0,2425554.22634,2425554.22634
RIFBTC,BTC,105222.45,0.14597947,15360.3174831015
RIFUSDT,USDT,1.0,815037.207,815037.207
CHZTRY,TRY,0.02794857462269424,53830416.322,1504483.4075461149
XLMTRY,TRY,0.02794857462269424,61654916.222,1723167.0268865288
LINKGBP,GBP,1.18,0.0,0.0
GRTEUR,EUR,1.0433,66539.6026,69420.76739257999
BTCSTBTC,BTC,105222.45,0.0,0.0
BTCSTBUSD,BUSD,1.0003,0.0,0.0
BTCSTUSDT,USDT,1.0,0.0,0.0
TRUBTC,BTC,105222.45,0.14844426,15619.668725636999
TRUBUSD,BUSD,1.0003,0.0,0.0
TRUUSDT,USDT,1.0,3321667.8433,3321667.8433
DEXEETH,ETH,3264.66,0.0,0.0
DEXEBUSD,BUSD,1.0003,0.0,0.0
EOSEUR,EUR,1.0433,0.0,0.0
LTCBRL,BRL,0.17035775127768313,1895913.3748,322983.53914821125
USDCBUSD,BUSD,1.0003,0.0,0.0
TUSDBUSD,BUSD,1.0003,0.0,0.0
PAXBUSD,BUSD,1.0003,0.0,0.0
CKBBTC,BTC,105222.45,0.0,0.0
CKBBUSD,BUSD,1.0003,0.0,0.0
CKBUSDT,USDT,1.0,3180088.224001,3180088.224001
TWTBTC,BTC,105222.45,0.0,0.0
TWTBUSD,BUSD,1.0003,0.0,0.0
TWTUSDT,USDT,1.0,2104513.8783,2104513.8783
FIROBTC,BTC,105222.45,0.0,0.0
FIROETH,ETH,3264.66,0.0,0.0
FIROUSDT,USDT,1.0,620932.8233,620932.8233
BETHETH,ETH,3264.66,0.0,0.0
DOGEEUR,EUR,1.0433,1768102.04785,1844660.8665219047
DOGETRY,TRY,0.02794857462269424,233060797.634,6513717.09429849
DOGEAUD,AUD,0.7252,0.0,0.0
DOGEBRL,BRL,0.17035775127768313,3590090.8178,611599.7986030664
DOTNGN,NGN,0.0006585879873551106,0.0,0.0
LITBTC,BTC,105222.45,0.41279386,43435.181294157
LITBUSD,BUSD,1.0003,0.0,0.0
LITUSDT,USDT,1.0,2326001.6142,2326001.6142
BTCVAI,VAI,0.987166831194472,0.0,0.0
BUSDVAI,VAI,0.987166831194472,0.0,0.0
SFPBTC,BTC,105222.45,0.08661984,9114.351783408
SFPBUSD,BUSD,1.0003,0.0,0.0
SFPUSDT,USDT,1.0,367206.6107,367206.6107
DOGEGBP,GBP,1.18,0.0,0.0
DOTTRY,TRY,0.02794857462269424,10761311.165,300763.30813303514
FXSBTC,BTC,105222.45,0.0,0.0
PROSETH,ETH,3264.66,0.0,0.0
FXSBUSD,BUSD,1.0003,0.0,0.0
DODOBTC,BTC,105222.45,0.15356833,16158.8359250085
DODOBUSD,BUSD,1.0003,0.0,0.0
DODOUSDT,USDT,1.0,1258965.5771,1258965.5771
FRONTBTC,BTC,105222.45,0.0,0.0
EASYBTC,BTC,105222.45,0.0,0.0
CAKEBTC,BTC,105222.45,1.62914684,171422.821914558
CAKEUSDT,USDT,1.0,7095804.22676,7095804.22676
BAKEBUSD,BUSD,1.0003,0.0,0.0
UFTETH,ETH,3264.66,0.0,0.0
UFTBUSD,BUSD,1.0003,0.0,0.0
1INCHBUSD,BUSD,1.0003,0.0,0.0
GRTBUSD,BUSD,1.0003,0.0,0.0
BANDBUSD,BUSD,1.0003,0.0,0.0
IOSTBUSD,BUSD,1.0003,0.0,0.0
OMGBUSD,BUSD,1.0003,0.0,0.0
REEFBUSD,BUSD,1.0003,0.0,0.0
ACMBTC,BTC,105222.45,0.0,0.0
ACMBUSD,BUSD,1.0003,0.0,0.0
AUCTIONBTC,BTC,105222.45,0.21862893,23004.671655478498
ACMUSDT,USDT,1.0,596548.3352,596548.3352
AUCTIONBUSD,BUSD,1.0003,0.0,0.0
PHABTC,BTC,105222.45,1.52908299,160893.8584611255
PHABUSD,BUSD,1.0003,0.0,0.0
DOTGBP,GBP,1.18,0.0,0.0
ADATRY,TRY,0.02794857462269424,37588435.556,1050543.1960871995
ADABRL,BRL,0.17035775127768313,1208724.7229,205915.62570698466
ADAGBP,GBP,1.18,0.0,0.0
TVKBTC,BTC,105222.45,0.0,0.0
TVKBUSD,BUSD,1.0003,0.0,0.0
BADGERBTC,BTC,105222.45,0.16895755,17778.127356997502
BADGERBUSD,BUSD,1.0003,0.0,0.0
BADGERUSDT,USDT,1.0,1642643.88786,1642643.88786
FISBTC,BTC,105222.45,0.19507723,20526.504079813498
FISBUSD,BUSD,1.0003,0.0,0.0
FISUSDT,USDT,1.0,1682116.2127,1682116.2127
DOTBRL,BRL,0.17035775127768313,440249.9691,74999.99473594548
ADAAUD,AUD,0.7252,0.0,0.0
HOTTRY,TRY,0.02794857462269424,23407045.31993,654193.5528208496
EGLDEUR,EUR,1.0433,74961.5709,78207.40691997
OMBTC,BTC,105222.45,9.01735702,948828.398169099
OMBUSD,BUSD,1.0003,0.0,0.0
OMUSDT,USDT,1.0,168509043.3311,168509043.3311
PONDBTC,BTC,105222.45,0.18415212,19376.937239094
PONDBUSD,BUSD,1.0003,0.0,0.0
PONDUSDT,USDT,1.0,5735394.31146,5735394.31146
DEGOBTC,BTC,105222.45,0.0,0.0
DEGOBUSD,BUSD,1.0003,0.0,0.0
DEGOUSDT,USDT,1.0,814071.02045,814071.02045
AVAXEUR,EUR,1.0433,124155.3542,129531.28103685999
BTTTRY,TRY,0.02794857462269424,0.0,0.0
CHZBRL,BRL,0.17035775127768313,0.0,0.0
UNIEUR,EUR,1.0433,0.0,0.0
ALICEBTC,BTC,105222.45,0.14504279,15261.7577186355
ALICEBUSD,BUSD,1.0003,0.0,0.0
ALICEUSDT,USDT,1.0,1585287.03118,1585287.03118
CHZBUSD,BUSD,1.0003,0.0,0.0
CHZEUR,EUR,1.0433,0.0,0.0
CHZGBP,GBP,1.18,0.0,0.0
BIFIBNB,BNB,680.04,0.0,0.0
BIFIBUSD,BUSD,1.0003,0.0,0.0
LINABTC,BTC,105222.45,0.0,0.0
LINABUSD,BUSD,1.0003,0.0,0.0
LINAUSDT,USDT,1.0,1620767.969037,1620767.969037
ADARUB,RUB,0.010976948408342482,0.0,0.0
ENJBRL,BRL,0.17035775127768313,0.0,0.0
ENJEUR,EUR,1.0433,0.0,0.0
MATICEUR,EUR,1.0433,0.0,0.0
NEOTRY,TRY,0.02794857462269424,5450521.915,152334.3184740078
PERPBTC,BTC,105222.45,0.08997508,9467.398356546
PERPUSDT,USDT,1.0,755090.085874,755090.085874
PERPBUSD,BUSD,1.0003,0.0,0.0
RAMPBTC,BTC,105222.45,0.0,0.0
RAMPBUSD,BUSD,1.0003,0.0,0.0
RAMPUSDT,USDT,1.0,0.0,0.0
SUPERBTC,BTC,105222.45,0.32448702,34143.319237599004
SUPERBUSD,BUSD,1.0003,0.0,0.0
SUPERUSDT,USDT,1.0,4328032.1482,4328032.1482
CFXBTC,BTC,105222.45,2.9715714,312676.02305793
CFXBUSD,BUSD,1.0003,0.0,0.0
CFXUSDT,USDT,1.0,9864284.9385,9864284.9385
ENJGBP,GBP,1.18,0.0,0.0
EOSTRY,TRY,0.02794857462269424,1318676.159,36855.11903297932
LTCGBP,GBP,1.18,0.0,0.0
LUNAEUR,EUR,1.0433,0.0,0.0
RVNTRY,TRY,0.02794857462269424,4611654.488736,128889.16961252094
THETAEUR,EUR,1.0433,0.0,0.0
XVGBUSD,BUSD,1.0003,0.0,0.0
EPSBTC,BTC,105222.45,0.0,0.0
EPSBUSD,BUSD,1.0003,0.0,0.0
EPSUSDT,USDT,1.0,0.0,0.0
AUTOBTC,BTC,105222.45,0.0,0.0
AUTOBUSD,BUSD,1.0003,0.0,0.0
AUTOUSDT,USDT,1.0,0.0,0.0
TKOBTC,BTC,105222.45,0.0,0.0
TKOBIDR,BIDR,6.257822277847309e-05,0.0,0.0
TKOBUSD,BUSD,1.0003,0.0,0.0
TKOUSDT,USDT,1.0,2695551.3541,2695551.3541
PUNDIXETH,ETH,3264.66,0.0,0.0
PUNDIXUSDT,USDT,1.0,475144.47737,475144.47737
BTTBRL,BRL,0.17035775127768313,0.0,0.0
BTTEUR,EUR,1.0433,0.0,0.0
HOTEUR,EUR,1.0433,0.0,0.0
WINEUR,EUR,1.0433,47791.52738462,49860.90052037404
TLMBTC,BTC,105222.45,0.00899886,946.8820964069998
TLMBUSD,BUSD,1.0003,0.0,0.0
TLMUSDT,USDT,1.0,1628042.218,1628042.218
1INCHUPUSDT,USDT,1.0,0.0,0.0
1INCHDOWNUSDT,USDT,1.0,0.0,0.0
BTGBUSD,BUSD,1.0003,0.0,0.0
BTGUSDT,USDT,1.0,0.0,0.0
HOTBUSD,BUSD,1.0003,0.0,0.0
BNBUAH,UAH,0.02204585537918871,87652.107,1932.3656746031745
ONTTRY,TRY,0.02794857462269424,1499484.608,41908.45746226942
VETEUR,EUR,1.0433,501851.9254662,523582.1138388864
VETGBP,GBP,1.18,0.0,0.0
WINBRL,BRL,0.17035775127768313,0.0,0.0
MIRBTC,BTC,105222.45,0.0,0.0
MIRBUSD,BUSD,1.0003,0.0,0.0
MIRUSDT,USDT,1.0,0.0,0.0
BARBTC,BTC,105222.45,0.0,0.0
BARBUSD,BUSD,1.0003,0.0,0.0
BARUSDT,USDT,1.0,590564.02648,590564.02648
FORTHBTC,BTC,105222.45,0.16477631,17338.1670401595
FORTHBUSD,BUSD,1.0003,0.0,0.0
FORTHUSDT,USDT,1.0,687278.19336,687278.19336
CAKEGBP,GBP,1.18,0.0,0.0
DOGERUB,RUB,0.010976948408342482,0.0,0.0
HOTBRL,BRL,0.17035775127768313,0.0,0.0
WRXEUR,EUR,1.0433,0.0,0.0
EZBTC,BTC,105222.45,0.0,0.0
EZETH,ETH,3264.66,0.0,0.0
BAKEUSDT,USDT,1.0,1582555.59837,1582555.59837
BURGERBUSD,BUSD,1.0003,0.0,0.0
BURGERUSDT,USDT,1.0,957493.83214,957493.83214
SLPBUSD,BUSD,1.0003,0.0,0.0
SLPUSDT,USDT,1.0,1226962.43589,1226962.43589
TRXAUD,AUD,0.7252,0.0,0.0
TRXEUR,EUR,1.0433,309709.2371,323119.64706643
VETTRY,TRY,0.02794857462269424,14677241.86741,410207.98958664056
SHIBUSDT,USDT,1.0,38512920.00407891,38512920.00407891
SHIBBUSD,BUSD,1.0003,0.0,0.0
ICPBTC,BTC,105222.45,1.99648918,210075.482918091
ICPBNB,BNB,680.04,0.0,0.0
ICPBUSD,BUSD,1.0003,0.0,0.0
ICPUSDT,USDT,1.0,16111070.97795,16111070.97795
SHIBEUR,EUR,1.0433,346667.78830603,361678.503539681
SHIBRUB,RUB,0.010976948408342482,0.0,0.0
ETCEUR,EUR,1.0433,0.0,0.0
ETCBRL,BRL,0.17035775127768313,0.0,0.0
DOGEBIDR,BIDR,6.257822277847309e-05,0.0,0.0
ARBTC,BTC,105222.45,1.39546177,146833.9063207365
ARBNB,BNB,680.04,0.0,0.0
ARBUSD,BUSD,1.0003,0.0,0.0
ARUSDT,USDT,1.0,14631673.527,14631673.527
POLSBTC,BTC,105222.45,0.0,0.0
POLSBNB,BNB,680.04,0.0,0.0
POLSBUSD,BUSD,1.0003,0.0,0.0
MDXBTC,BTC,105222.45,0.0,0.0
MDXBNB,BNB,680.04,0.0,0.0
MDXBUSD,BUSD,1.0003,0.0,0.0
MDXUSDT,USDT,1.0,0.0,0.0
MASKBNB,BNB,680.04,14.3325951,9746.737971804
MASKBUSD,BUSD,1.0003,0.0,0.0
MASKUSDT,USDT,1.0,2492058.7486,2492058.7486
LPTBTC,BTC,105222.45,0.43921673,46215.4604115885
LPTBNB,BNB,680.04,23.2385076,15803.114708303998
LPTBUSD,BUSD,1.0003,0.0,0.0
LPTUSDT,USDT,1.0,4088957.98164,4088957.98164
POLSUSDT,USDT,1.0,0.0,0.0
MATICBRL,BRL,0.17035775127768313,0.0,0.0
SOLEUR,EUR,1.0433,7032625.12627,7337137.79423749
SHIBBRL,BRL,0.17035775127768313,894327.63669971,152355.64509364736
AGIXBTC,BTC,105222.45,0.0,0.0
ICPEUR,EUR,1.0433,75463.58704,78731.16035883198
MATICGBP,GBP,1.18,0.0,0.0
SHIBTRY,TRY,0.02794857462269424,90779069.2822646,2537145.5920141027
MATICBIDR,BIDR,6.257822277847309e-05,0.0,0.0
MATICRUB,RUB,0.010976948408342482,0.0,0.0
NUBTC,BTC,105222.45,0.0,0.0
NUBNB,BNB,680.04,0.0,0.0
NUBUSD,BUSD,1.0003,0.0,0.0
ETHUAH,UAH,0.02204585537918871,147864.8353,3259.806774691358
NUUSDT,USDT,1.0,0.0,0.0
XVGUSDT,USDT,1.0,8968625.028327,8968625.028327
RLCBUSD,BUSD,1.0003,0.0,0.0
CELRBUSD,BUSD,1.0003,0.0,0.0
ATMBUSD,BUSD,1.0003,0.0,0.0
ZENBUSD,BUSD,1.0003,0.0,0.0
FTMBUSD,BUSD,1.0003,0.0,0.0
THETABUSD,BUSD,1.0003,0.0,0.0
WINBUSD,BUSD,1.0003,0.0,0.0
KAVABUSD,BUSD,1.0003,0.0,0.0
XEMBUSD,BUSD,1.0003,0.0,0.0
ATABTC,BTC,105222.45,0.20338065,21400.2102755925
ATABNB,BNB,680.04,0.0,0.0
ATABUSD,BUSD,1.0003,0.0,0.0
ATAUSDT,USDT,1.0,1551494.762,1551494.762
GTCBTC,BTC,105222.45,0.0,0.0
GTCBNB,BNB,680.04,0.0,0.0
GTCBUSD,BUSD,1.0003,0.0,0.0
GTCUSDT,USDT,1.0,744813.7863,744813.7863
TORNBTC,BTC,105222.45,0.0,0.0
TORNBNB,BNB,680.04,0.0,0.0
TORNBUSD,BUSD,1.0003,0.0,0.0
TORNUSDT,USDT,1.0,0.0,0.0
MATICTRY,TRY,0.02794857462269424,0.0,0.0
ETCGBP,GBP,1.18,0.0,0.0
SOLGBP,GBP,1.18,0.0,0.0
BAKEBTC,BTC,105222.45,0.42077263,44274.7270215435
KEEPBTC,BTC,105222.45,0.0,0.0
COTIBUSD,BUSD,1.0003,0.0,0.0
KEEPBNB,BNB,680.04,0.0,0.0
KEEPBUSD,BUSD,1.0003,0.0,0.0
KEEPUSDT,USDT,1.0,0.0,0.0
SOLTRY,TRY,0.02794857462269424,184497438.6468,5156440.431716043
RUNEGBP,GBP,1.18,0.0,0.0
SOLBRL,BRL,0.17035775127768313,14852312.4404,2530206.5486201025
SCBUSD,BUSD,1.0003,0.0,0.0
CHRBUSD,BUSD,1.0003,0.0,0.0
STMXBUSD,BUSD,1.0003,0.0,0.0
HNTBUSD,BUSD,1.0003,0.0,0.0
FTTBUSD,BUSD,1.0003,0.0,0.0
DOCKBUSD,BUSD,1.0003,0.0,0.0
ADABIDR,BIDR,6.257822277847309e-05,0.0,0.0
ERNBNB,BNB,680.04,0.0,0.0
ERNBUSD,BUSD,1.0003,0.0,0.0
ERNUSDT,USDT,1.0,512988.164,512988.164
KLAYBTC,BTC,105222.45,0.0,0.0
KLAYBNB,BNB,680.04,0.0,0.0
KLAYBUSD,BUSD,1.0003,0.0,0.0
KLAYUSDT,USDT,1.0,0.0,0.0
RUNEEUR,EUR,1.0433,0.0,0.0
MATICAUD,AUD,0.7252,0.0,0.0
DOTRUB,RUB,0.010976948408342482,0.0,0.0
UTKBUSD,BUSD,1.0003,0.0,0.0
IOTXBUSD,BUSD,1.0003,0.0,0.0
PHAUSDT,USDT,1.0,7353331.1655,7353331.1655
SOLRUB,RUB,0.010976948408342482,0.0,0.0
RUNEAUD,AUD,0.7252,0.0,0.0
BUSDUAH,UAH,0.02204585537918871,0.0,0.0
BONDBTC,BTC,105222.45,0.0,0.0
BONDBNB,BNB,680.04,0.0,0.0
BONDBUSD,BUSD,1.0003,0.0,0.0
BONDUSDT,USDT,1.0,0.0,0.0
MLNBTC,BTC,105222.45,0.0315157,3316.159167465
MLNBNB,BNB,680.04,0.0,0.0
MLNBUSD,BUSD,1.0003,0.0,0.0
MLNUSDT,USDT,1.0,499520.84662,499520.84662
GRTTRY,TRY,0.02794857462269424,27350248.078,764400.4493571827
CAKEBRL,BRL,0.17035775127768313,0.0,0.0
ICPRUB,RUB,0.010976948408342482,0.0,0.0
DOTAUD,AUD,0.7252,0.0,0.0
AAVEBRL,BRL,0.17035775127768313,0.0,0.0
EOSAUD,AUD,0.7252,0.0,0.0
DEXEUSDT,USDT,1.0,28321902.63953,28321902.63953
LTOBUSD,BUSD,1.0003,0.0,0.0
ADXBUSD,BUSD,1.0003,0.0,0.0
QUICKBTC,BTC,105222.45,0.0,0.0
QUICKBNB,BNB,680.04,0.0,0.0
QUICKBUSD,BUSD,1.0003,0.0,0.0
C98USDT,USDT,1.0,1803253.54529,1803253.54529
C98BUSD,BUSD,1.0003,0.0,0.0
C98BNB,BNB,680.04,0.0,0.0
C98BTC,BTC,105222.45,0.0,0.0
CLVBTC,BTC,105222.45,0.24013189,25267.265788930497
CLVBNB,BNB,680.04,0.0,0.0
CLVBUSD,BUSD,1.0003,0.0,0.0
CLVUSDT,USDT,1.0,3215421.230536,3215421.230536
QNTBTC,BTC,105222.45,3.82303298,402268.896586401
QNTBUSD,BUSD,1.0003,0.0,0.0
QNTBNB,BNB,680.04,0.0,0.0
QNTUSDT,USDT,1.0,6426379.9115,6426379.9115
FLOWBTC,BTC,105222.45,0.46378662,48800.764433619
FLOWBNB,BNB,680.04,0.0,0.0
FLOWBUSD,BUSD,1.0003,0.0,0.0
FLOWUSDT,USDT,1.0,1927845.75825,1927845.75825
XECBUSD,BUSD,1.0003,0.0,0.0
AXSBRL,BRL,0.17035775127768313,0.0,0.0
AXSAUD,AUD,0.7252,0.0,0.0
TVKUSDT,USDT,1.0,0.0,0.0
MINABTC,BTC,105222.45,0.11065446,11643.333384627
MINABNB,BNB,680.04,0.0,0.0
MINABUSD,BUSD,1.0003,0.0,0.0
MINAUSDT,USDT,1.0,4267639.72072,4267639.72072
RAYBNB,BNB,680.04,178.2674821,121229.01852728399
RAYBUSD,BUSD,1.0003,0.0,0.0
RAYUSDT,USDT,1.0,35542297.3135,35542297.3135
FARMBTC,BTC,105222.45,0.0,0.0
FARMBNB,BNB,680.04,0.0,0.0
FARMUSDT,USDT,1.0,569820.97145,569820.97145
ALPACABTC,BTC,105222.45,0.0,0.0
ALPACABUSD,BUSD,1.0003,0.0,0.0
ALPACABNB,BNB,680.04,0.0,0.0
ALPACAUSDT,USDT,1.0,663003.32492,663003.32492
TLMTRY,TRY,0.02794857462269424,9331444.3965,260800.5700531023
QUICKUSDT,USDT,1.0,540561.24951,540561.24951
ORNBUSD,BUSD,1.0003,0.0,0.0
MBOXBTC,BTC,105222.45,0.19057864,20053.151418467998
MBOXBNB,BNB,680.04,0.0,0.0
